referrer,views_total,views_unique
Google,3964,1007
github.com,604,187
Bing,338,96
cn.bing.com,176,67
DuckDuckGo,118,20
Baidu,77,37
pypi.org,58,10
chatgpt.com,52,18
search.brave.com,52,14
yandex.ru,40,10
