referrer,views_total,views_unique
Google,4267,986
github.com,704,200
Bing,275,71
cn.bing.com,228,65
Baidu,69,22
index.ros.org,59,18
DuckDuckGo,58,22
link.zhihu.com,46,20
chatgpt.com,44,15
search.brave.com,43,8
