referrer,views_total,views_unique
Google,3965,873
github.com,690,156
Bing,192,39
chatgpt.com,93,28
DuckDuckGo,76,18
cn.bing.com,63,15
search.brave.com,44,11
ecosia.org,35,7
index.ros.org,33,11
yandex.ru,29,6
