time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-14 00:00:00+00:00,198,118,653,114
2024-05-15 00:00:00+00:00,204,108,771,143
2024-05-16 00:00:00+00:00,186,114,997,149
2024-05-17 00:00:00+00:00,423,209,951,157
2024-05-18 00:00:00+00:00,65,38,546,86
2024-05-19 00:00:00+00:00,47,28,462,69
2024-05-20 00:00:00+00:00,116,72,745,169
2024-05-21 00:00:00+00:00,380,200,641,157
2024-05-22 00:00:00+00:00,362,207,1018,155
2024-05-23 00:00:00+00:00,546,272,1499,184
2024-05-24 00:00:00+00:00,466,246,1392,156
2024-05-25 00:00:00+00:00,81,56,468,80
2024-05-26 00:00:00+00:00,94,78,601,80
2024-05-27 00:00:00+00:00,356,168,1405,253
2024-05-28 00:00:00+00:00,31,24,549,126
