referrer,views_total,views_unique
Google,3415,911
github.com,690,169
Bing,386,97
cn.bing.com,187,65
DuckDuckGo,114,25
chatgpt.com,71,13
yandex.ru,67,4
pypi.org,55,10
leggedrobotics.github.io,47,9
gitcode.com,46,9
