referrer,views_total,views_unique
Google,4009,959
github.com,709,207
Bing,207,47
cn.bing.com,104,36
chatgpt.com,102,32
index.ros.org,49,19
pypi.org,43,10
DuckDuckGo,42,18
search.brave.com,34,11
yandex.ru,29,5
